# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
  275       6.074711176026e-10       7.895951167822e-03       5.548429367585e-03       1.229388402833e-03       2.267343631163e-04       1.007077311432e-03       1.357763550567e-02       5.281256419670e-03       5.560254643569e-04       1.449575435930e-03       1.366372751858e-02       4.890736391232e-03       2.771759907014e-03       9.781571728128e-03       4.776941214229e-03       5.197503163966e-03 
  276       5.755548853891e-10       7.901554999112e-03       5.555211608305e-03       1.230218539004e-03       2.271443362846e-04       1.007890272326e-03       1.358919468206e-02       5.282825206967e-03       5.567527122557e-04       1.450748357118e-03       1.369233398127e-02       4.907431575524e-03       2.778978300080e-03       9.814076693588e-03       4.790515256534e-03       5.205204670208e-03 
  277       5.462020096760e-10       7.907089929576e-03       5.562043318275e-03       1.231015514650e-03       2.275434941399e-04       1.008694637579e-03       1.360135074364e-02       5.284260636035e-03       5.574431280980e-04       1.451926068473e-03       1.371964111394e-02       4.923861612224e-03       2.786019551417e-03       9.846986037329e-03       4.804294796902e-03       5.213022495396e-03 
  278       5.197956603174e-10       7.912553746733e-03       5.568921326270e-03       1.231783517784e-03       2.279314419807e-04       1.009490460084e-03       1.361413988340e-02       5.285587203958e-03       5.580967061971e-04       1.453111849309e-03       1.374560597420e-02       4.939999339560e-03       2.792873907254e-03       9.880277236728e-03       4.818274407835e-03       5.220965166074e-03 
  279       4.966469708959e-10       7.917944760181e-03       5.575842479011e-03       1.232526387292e-03       2.283078691389e-04       1.010277813281e-03       1.362759030744e-02       5.286827238135e-03       5.587136068304e-04       1.454308534777e-03       1.377019603670e-02       4.955821258313e-03       2.799533315210e-03       9.913927844527e-03       4.832448287020e-03       5.229040046551e-03 
  280       4.767453120952e-10       7.923263910031e-03       5.582804298051e-03       1.233246196320e-03       2.286728336554e-04       1.011056888865e-03       1.364169618043e-02       5.287992232364e-03       5.592946364479e-04       1.455516951477e-03       1.379342341915e-02       4.971320810767e-03       2.805997303386e-03       9.947918434938e-03       4.846809991891e-03       5.237249422004e-03 
  281       4.599952407770e-10       7.928512763482e-03       5.589804352412e-03       1.233944597352e-03       2.290264921907e-04       1.011827903783e-03       1.365644233559e-02       5.289091072807e-03       5.598407925076e-04       1.456737401698e-03       1.381531241763e-02       4.986495778138e-03       2.812267402148e-03       9.982229792692e-03       4.861352685222e-03       5.245594213390e-03 
  282       4.462969994274e-10       7.933692833219e-03       5.596840044059e-03       1.234623279493e-03       2.293690082748e-04       1.012591068539e-03       1.367181266553e-02       5.290132834435e-03       5.603531090013e-04       1.457970167628e-03       1.383588848065e-02       5.001343998024e-03       2.818345249052e-03       1.001684195278e-02       4.876069216430e-03       5.254075238998e-03 
  283       4.355464730156e-10       7.938805576298e-03       5.603908605921e-03       1.235283968718e-03       2.297005523662e-04       1.013346587057e-03       1.368779011191e-02       5.291126782275e-03       5.608326567802e-04       1.459215511030e-03       1.385517822027e-02       5.015863365134e-03       2.824232589894e-03       1.005173419299e-02       4.890952118318e-03       5.262693212967e-03 
  284       4.276351458521e-10       7.943852393045e-03       5.611007099903e-03       1.235928428106e-03       2.300213019123e-04       1.014094656547e-03       1.370435665503e-02       5.292082372658e-03       5.612805438812e-04       1.460473672918e-03       1.387320942318e-02       5.030051832013e-03       2.829931279759e-03       1.008688502637e-02       4.905993603812e-03       5.271448743800e-03 
  285       4.224500584478e-10       7.948834625939e-03       5.618132414900e-03       1.236558458086e-03       2.303314414092e-04       1.014835467364e-03       1.372149330346e-02       5.293009254460e-03       5.616979158530e-04       1.461744873236e-03       1.389001106182e-02       5.043907409766e-03       2.835443284077e-03       1.012227219379e-02       4.921185562704e-03       5.280342332890e-03 
  286       4.198737643722e-10       7.953753558508e-03       5.625281264818e-03       1.237175896676e-03       2.306311624611e-04       1.015569202877e-03       1.373918008361e-02       5.293917270358e-03       5.620859560816e-04       1.463029310536e-03       1.390561330545e-02       5.057428168785e-03       2.840770679669e-03       1.015787265644e-02       4.936519558384e-03       5.289374373031e-03 
  287       4.197842871121e-10       7.958610414216e-03       5.632450186587e-03       1.237782619726e-03       2.309206638407e-04       1.016296039329e-03       1.375739602940e-02       5.294816458065e-03       5.624458861165e-04       1.464327161653e-03       1.392004753129e-02       5.070612239477e-03       2.845915655803e-03       1.019366258832e-02       4.951986824586e-03       5.298545146941e-03 
  288       4.220550769301e-10       7.963406355358e-03       5.639635538173e-03       1.238380541159e-03       2.312001515487e-04       1.017016145703e-03       1.377611917182e-02       5.295717051587e-03       5.627789659969e-04       1.465638581383e-03       1.393334633556e-02       5.083457812984e-03       2.850880515243e-03       1.022961736879e-02       4.967578262120e-03       5.307854825778e-03 
  289       4.265549677235e-10       7.968142481946e-03       5.646833496603e-03       1.238971613211e-03       2.314698388740e-04       1.017729683585e-03       1.379532652858e-02       5.296629482463e-03       5.630864945773e-04       1.466963702160e-03       1.394554354465e-02       5.095963141914e-03       2.855667675300e-03       1.026571157505e-02       4.983284435617e-03       5.317303467661e-03 
  290       4.331481338826e-10       7.972819830604e-03       5.654040055971e-03       1.239557826675e-03       2.317299464530e-04       1.018436807026e-03       1.381499409370e-02       5.297564381013e-03       5.633698098535e-04       1.468302633733e-03       1.395667422614e-02       5.108126541065e-03       2.860279668888e-03       1.030191897468e-02       4.999095570265e-03       5.326891016184e-03 
  291       4.416940471492e-10       7.977439373456e-03       5.661251025458e-03       1.240141211141e-03       2.319807023301e-04       1.019137662411e-03       1.383509682714e-02       5.298532577586e-03       5.636302892889e-04       1.469655462843e-03       1.396677469995e-02       5.119946388149e-03       2.864719145569e-03       1.033821251812e-02       5.015001548547e-03       5.336617298941e-03 
  292       4.520474334755e-10       7.982002017018e-03       5.668462027351e-03       1.240723835237e-03       2.322223420170e-04       1.019832388315e-03       1.385560864439e-02       5.299545103805e-03       5.638693501402e-04       1.471022252903e-03       1.397588254945e-02       5.131421124523e-03       2.868988872607e-03       1.037456433121e-02       5.030991906981e-03       5.346482026037e-03 
  293       4.640582298824e-10       7.986508601088e-03       5.675668495050e-03       1.241307806871e-03       2.324551085529e-04       1.020521115373e-03       1.387650240609e-02       5.300613193814e-03       5.640884497833e-04       1.472403043670e-03       1.398403663249e-02       5.142549255907e-03       2.873091736023e-03       1.041094570770e-02       5.047055832861e-03       5.356484788613e-03 
  294       4.775715413185e-10       7.990959897638e-03       5.682865671093e-03       1.241895273473e-03       2.326792525641e-04       1.021203966143e-03       1.389774990765e-02       5.301748285523e-03       5.642890860394e-04       1.473797850926e-03       1.399127709258e-02       5.153329353115e-03       2.877030741641e-03       1.044732710176e-02       5.063182160991e-03       5.366625057359e-03 
  295       4.924275975181e-10       7.995356609703e-03       5.690048605167e-03       1.242488422235e-03       2.328950323242e-04       1.021881054964e-03       1.391932186887e-02       5.302962021859e-03       5.644727975011e-04       1.475206666153e-03       1.399764536992e-02       5.163760052782e-03       2.880809016143e-03       1.048367812046e-02       5.079359370429e-03       5.376902181036e-03 
  296       5.084617098600e-10       7.999699370274e-03       5.697212152123e-03       1.243089480353e-03       2.331027138134e-04       1.022552487830e-03       1.394118792352e-02       5.304266252005e-03       5.646411638579e-04       1.476629456212e-03       1.400318421255e-02       5.173840058084e-03       2.884429808117e-03       1.051996751634e-02       5.095575581221e-03       5.387315384993e-03 
  297       5.255042282267e-10       8.003988741187e-03       5.704350969995e-03       1.243700715269e-03       2.333025707791e-04       1.023218362243e-03       1.396331660898e-02       5.305673032656e-03       5.647958062228e-04       1.478066163019e-03       1.400793768741e-02       5.183568139468e-03       2.887896489114e-03       1.055616317990e-02       5.111818551145e-03       5.397863769686e-03 
  298       5.433804978618e-10       8.008225212012e-03       5.711459518012e-03       1.244324434914e-03       2.334948847949e-04       1.023878767084e-03       1.398567535585e-02       5.307194629255e-03       5.649383874578e-04       1.479516703223e-03       1.401195119146e-02       5.192943135379e-03       2.891212554693e-03       1.059223213207e-02       5.128075672446e-03       5.408546309195e-03 
  299       5.619108162297e-10       8.012409198950e-03       5.718532054617e-03       1.244962987944e-03       2.336799453213e-04       1.024533782473e-03       1.400823047755e-02       5.308843517250e-03       5.650706124999e-04       1.480980967881e-03       1.401527146277e-02       5.201963952981e-03       2.894381625479e-03       1.062814051680e-02       5.144333968575e-03       5.419361849745e-03 
  300       5.809103898736e-10       8.016541043716e-03       5.725562635480e-03       1.245618763986e-03       2.338580497647e-04       1.025183479636e-03       1.403094715992e-02       5.310632383332e-03       5.651942286874e-04       1.482458822138e-03       1.401794659163e-02       5.210629568886e-03       2.897407448207e-03       1.066385359352e-02       5.160580090932e-03       5.430309108221e-03 
  301       6.001892912742e-10       8.020621012436e-03       5.732545111517e-03       1.246294193881e-03       2.340295035381e-04       1.025827920766e-03       1.405378945089e-02       5.312574126686e-03       5.653110260854e-04       1.483950104902e-03       1.402002603162e-02       5.218939029879e-03       2.900293896781e-03       1.069933572964e-02       5.176800315598e-03       5.441386670690e-03 
  302       6.195524157083e-10       8.024649294535e-03       5.739473126901e-03       1.246991749920e-03       2.341946201203e-04       1.026467158887e-03       1.407672025001e-02       5.314681860236e-03       5.654228378121e-04       1.485454628523e-03       1.402156061075e-02       5.226891453643e-03       2.903044973321e-03       1.073455039312e-02       5.192980540082e-03       5.452592990916e-03 
  303       6.387994381074e-10       8.028626001628e-03       5.746340117083e-03       1.247713946089e-03       2.343537211160e-04       1.027101237718e-03       1.409970129813e-02       5.316968911893e-03       5.655315403648e-04       1.486972178467e-03       1.402260254250e-02       5.234486029488e-03       2.905664809213e-03       1.076946014494e-02       5.209106280052e-03       5.463926388881e-03 
  304       6.577247699163e-10       8.032551166409e-03       5.753139306805e-03       1.248463338308e-03       2.345071363157e-04       1.027730191539e-03       1.412269316698e-02       5.319448825798e-03       5.656390539455e-04       1.488502512997e-03       1.402320543700e-02       5.241722019071e-03       2.908157666167e-03       1.080402663161e-02       5.225162666080e-03       5.475385049303e-03 
  305       6.761175159517e-10       8.036424741545e-03       5.759863708113e-03       1.249242524678e-03       2.346552037555e-04       1.028354045051e-03       1.414565524879e-02       5.322135363573e-03       5.657473427872e-04       1.490045362849e-03       1.402342431203e-02       5.248598757127e-03       2.910527937260e-03       1.083821057772e-02       5.241134440377e-03       5.486967020152e-03 
  306       6.937614312606e-10       8.040246598567e-03       5.766506118379e-03       1.250054145715e-03       2.347982697768e-04       1.028972813243e-03       1.416854574588e-02       5.325042505565e-03       5.658584154798e-04       1.491600430906e-03       1.402331560420e-02       5.255115652191e-03       2.912780147996e-03       1.087197177840e-02       5.257005953534e-03       5.498670211173e-03 
  307       7.104348779792e-10       8.044016526755e-03       5.773059118312e-03       1.250900884596e-03       2.349366890864e-04       1.029586501253e-03       1.419132166033e-02       5.328184452092e-03       5.659743252961e-04       1.493167391879e-03       1.402293718002e-02       5.261272187328e-03       2.914918957348e-03       1.090526909187e-02       5.272761161259e-03       5.510492392399e-03 
  308       7.259107821912e-10       8.047734232038e-03       5.779515069975e-03       1.251785467399e-03       2.350708248162e-04       1.030195104235e-03       1.421393878351e-02       5.331575624692e-03       5.660971705175e-04       1.494745891983e-03       1.402234834697e-02       5.267067920854e-03       2.916949158820e-03       1.093806043197e-02       5.288383621118e-03       5.522431192674e-03 
  309       7.399565907866e-10       8.051399335875e-03       5.785866114800e-03       1.252710663345e-03       2.352010485832e-04       1.030798607218e-03       1.423635168578e-02       5.335230667365e-03       5.662290947603e-04       1.496335548613e-03       1.402160986465e-02       5.272502487064e-03       2.918875681490e-03       1.097030276059e-02       5.303856489274e-03       5.534484098167e-03 
  310       7.523342283202e-10       8.055011374153e-03       5.792104171607e-03       1.253679285041e-03       2.353277405492e-04       1.031396984975e-03       1.425851370603e-02       5.339164447825e-03       5.663722873015e-04       1.497935950025e-03       1.402078395584e-02       5.277575596959e-03       2.920703591064e-03       1.100195208030e-02       5.319162517222e-03       5.546648450897e-03 
  311       7.628000538701e-10       8.058569796074e-03       5.798220934614e-03       1.254694188715e-03       2.354512894805e-04       1.031990201883e-03       1.428037694133e-02       5.343392058743e-03       5.665289834048e-04       1.499546655005e-03       1.401993431760e-02       5.282287038969e-03       2.922438090931e-03       1.103296342676e-02       5.334284048533e-03       5.558921447242e-03 
  312       7.711555856329e-10       8.062074312810e-03       5.804209623466e-03       1.255757656004e-03       2.355720515972e-04       1.032578243473e-03       1.430190050595e-02       5.347925261479e-03       5.667010968133e-04       1.501167206454e-03       1.401911775909e-02       5.286638172506e-03       2.924084182016e-03       1.106329843277e-02       5.349205696261e-03       5.571300170412e-03 
  313       7.774023644651e-10       8.065525963616e-03       5.810070327117e-03       1.256869507087e-03       2.356902248858e-04       1.033161212965e-03       1.432307575327e-02       5.352761632348e-03       5.668890977127e-04       1.502797173467e-03       1.401835866328e-02       5.290636483719e-03       2.925645622766e-03       1.109294842359e-02       5.363922519173e-03       5.583781692527e-03 
  314       7.815941916839e-10       8.068926097018e-03       5.815804904025e-03       1.258028900466e-03       2.358059690719e-04       1.033739238945e-03       1.434390220389e-02       5.357894915179e-03       5.670930833428e-04       1.504436110572e-03       1.401767336195e-02       5.294291242542e-03       2.927125922966e-03       1.112191237857e-02       5.378432218523e-03       5.596362974378e-03 
  315       7.837870283223e-10       8.072276024830e-03       5.821415252665e-03       1.259234943027e-03       2.359194463136e-04       1.034312443989e-03       1.436437938147e-02       5.363318530315e-03       5.673131410112e-04       1.506083543703e-03       1.401707840294e-02       5.297612031478e-03       2.928528681207e-03       1.115018945813e-02       5.392732491616e-03       5.609040830476e-03 
  316       7.840390143711e-10       8.075577021479e-03       5.826903311698e-03       1.260486689513e-03       2.360308212116e-04       1.034880944565e-03       1.438450681248e-02       5.369025571488e-03       5.675493479679e-04       1.507738969894e-03       1.401659055100e-02       5.300608748153e-03       2.929857585521e-03       1.117777900556e-02       5.406821031843e-03       5.621811927607e-03 
  317       7.824104880211e-10       8.078830323324e-03       5.832271060141e-03       1.261783142012e-03       2.361402608180e-04       1.035444850934e-03       1.440428402603e-02       5.375008802694e-03       5.678017712786e-04       1.509401856972e-03       1.401622678855e-02       5.303291607883e-03       2.931116414011e-03       1.120468054883e-02       5.420695528713e-03       5.634672783398e-03 
  318       7.789640049052e-10       8.082037127974e-03       5.837520517534e-03       1.263123249432e-03       2.362479346455e-04       1.036004267055e-03       1.442371055360e-02       5.381260655066e-03       5.680704676991e-04       1.511071643255e-03       1.401600431651e-02       5.305671146232e-03       2.932309035486e-03       1.123089380241e-02       5.434353667885e-03       5.647619764873e-03 
  319       7.737643573405e-10       8.085198593612e-03       5.842653744109e-03       1.264505906991e-03       2.363540146766e-04       1.036559290487e-03       1.444278592883e-02       5.387773223752e-03       5.683554835490e-04       1.512747737243e-03       1.401594055513e-02       5.307758221568e-03       2.933439410091e-03       1.125641866910e-02       5.447793131201e-03       5.660649087018e-03 
  320       7.668785935705e-10       8.088315838315e-03       5.847672840958e-03       1.265929955689e-03       2.364586753732e-04       1.037110012292e-03       1.446150968728e-02       5.394538264791e-03       5.686568545858e-04       1.514429517310e-03       1.401605314478e-02       5.309564017629e-03       2.934511589939e-03       1.128125524182e-02       5.461011596720e-03       5.673756811334e-03 
  321       7.583760370074e-10       8.091389939372e-03       5.852579950205e-03       1.267394181798e-03       2.365620936851e-04       1.037656516937e-03       1.447988136622e-02       5.401547191981e-03       5.689746058790e-04       1.516116331406e-03       1.401635994673e-02       5.311100046080e-03       2.935529719744e-03       1.130540380545e-02       5.474006738750e-03       5.686938844403e-03 
  322       7.483283054738e-10       8.094421932608e-03       5.857377255169e-03       1.268897316335e-03       2.366644490598e-04       1.038198882196e-03       1.449790050441e-02       5.408791073764e-03       5.693087516838e-04       1.517807496743e-03       1.401687904402e-02       5.312378149073e-03       2.936498037454e-03       1.132886483864e-02       5.486776227882e-03       5.700190936447e-03 
  323       7.368093304453e-10       8.097412811702e-03       5.862066980536e-03       1.270438034552e-03       2.367659234516e-04       1.038737179055e-03       1.451556664185e-02       5.416260630092e-03       5.696592953154e-04       1.519502299493e-03       1.401762874223e-02       5.313410501810e-03       2.937420874881e-03       1.135163901562e-02       5.499317731020e-03       5.713508679885e-03 
  324       7.238953762926e-10       8.100363527509e-03       5.866651392530e-03       1.272014955412e-03       2.368667013307e-04       1.039271471612e-03       1.453287931956e-02       5.423946229308e-03       5.700262290226e-04       1.521199994484e-03       1.401862757028e-02       5.314209615099e-03       2.938302658336e-03       1.137372720802e-02       5.511628911418e-03       5.726887507898e-03 
  325       7.096650595232e-10       8.103274987379e-03       5.871132799074e-03       1.273626641070e-03       2.369669696922e-04       1.039801816982e-03       1.454983807936e-02       5.431837885018e-03       5.704095338619e-04       1.522899804890e-03       1.401989428128e-02       5.314788337917e-03       2.939147909259e-03       1.139513048668e-02       5.523707428710e-03       5.740322692983e-03 
  326       6.941993680240e-10       8.106148054479e-03       5.875513549967e-03       1.275271596359e-03       2.370669180660e-04       1.040328265198e-03       1.456644246365e-02       5.439925252966e-03       5.708091795718e-04       1.524600921926e-03       1.402144785330e-02       5.315159859968e-03       2.939961244851e-03       1.141585012350e-02       5.535550938943e-03       5.753809345521e-03 
  327       6.775816803032e-10       8.108983547114e-03       5.879796037047e-03       1.276948268268e-03       2.371667385251e-04       1.040850859115e-03       1.458269201517e-02       5.448197627913e-03       5.712251244462e-04       1.526302504548e-03       1.402330749019e-02       5.315337714246e-03       2.940747378709e-03       1.143588759321e-02       5.547157094613e-03       5.767342412329e-03 
  328       6.598977847326e-10       8.111782238046e-03       5.883982694363e-03       1.278655045424e-03       2.372666256955e-04       1.041369634310e-03       1.459858627678e-02       5.456643940505e-03       5.716573152089e-04       1.528003679137e-03       1.402549262240e-02       5.315335779593e-03       2.941511121454e-03       1.145524457520e-02       5.558523544693e-03       5.780916675227e-03 
  329       6.412358987897e-10       8.114544853814e-03       5.888075998340e-03       1.280390257573e-03       2.373667767652e-04       1.041884618990e-03       1.461412479122e-02       5.465252754155e-03       5.721056868872e-04       1.529703539205e-03       1.402802290777e-02       5.315168283259e-03       2.942257381366e-03       1.147392295536e-02       5.569647934669e-03       5.794526749591e-03 
  330       6.216866882998e-10       8.117272074058e-03       5.892078467952e-03       1.282152175062e-03       2.374673914934e-04       1.042395833889e-03       1.462930710092e-02       5.474012261913e-03       5.725701626859e-04       1.531401145077e-03       1.403091823238e-02       5.314849803463e-03       2.942991165017e-03       1.149192482788e-02       5.580527906573e-03       5.808167082921e-03 
  331       6.013432866779e-10       8.119964530835e-03       5.895992664887e-03       1.283939008323e-03       2.375686722196e-04       1.042903292172e-03       1.464413274772e-02       5.482910283343e-03       5.730506538617e-04       1.533095523597e-03       1.403419871128e-02       5.314395271953e-03       2.943717577900e-03       1.150925249705e-02       5.591161099015e-03       5.821831953396e-03 
  332       5.803013141714e-10       8.122622807945e-03       5.899821193716e-03       1.285748907349e-03       2.376708238730e-04       1.043406999343e-03       1.465860127270e-02       5.491934261400e-03       5.735470595966e-04       1.534785667812e-03       1.403788468940e-02       5.313819976567e-03       2.944441825066e-03       1.152590847911e-02       5.601545147215e-03       5.835515468433e-03 
  333       5.586588971017e-10       8.125247440244e-03       5.903566702064e-03       1.287579961180e-03       2.377740539816e-04       1.043906953138e-03       1.467271221592e-02       5.501071259301e-03       5.740592668722e-04       1.536470536674e-03       1.404199674226e-02       5.313139563790e-03       2.945169211748e-03       1.154189550403e-02       5.611677683039e-03       5.849211563253e-03 
  334       5.365166871068e-10       8.127838912973e-03       5.907231880776e-03       1.289430197384e-03       2.378785726813e-04       1.044403143437e-03       1.468646511618e-02       5.510307957403e-03       5.745871503437e-04       1.538149054729e-03       1.404655567687e-02       5.312370041317e-03       2.945905144004e-03       1.155721651737e-02       5.621556335029e-03       5.862913999435e-03 
  335       5.139778803830e-10       8.130397661073e-03       5.910819464087e-03       1.291297581534e-03       2.379845927256e-04       1.044895552161e-03       1.469985951084e-02       5.519630650075e-03       5.751305722134e-04       1.539820111814e-03       1.405158253246e-02       5.311527780614e-03       2.946655129339e-03       1.157187468206e-02       5.631178728435e-03       5.876616363480e-03 
  336       4.911482369272e-10       8.132924068506e-03       5.914332229791e-03       1.293180016697e-03       2.380923294941e-04       1.045384153178e-03       1.471289493555e-02       5.529025242578e-03       5.756893821055e-04       1.541482562750e-03       1.405709858135e-02       5.310629519474e-03       2.947424777345e-03       1.158587338023e-02       5.640542485253e-03       5.890312065369e-03 
  337       4.681360997794e-10       8.135418467578e-03       5.917772999407e-03       1.295075342909e-03       2.382020010021e-04       1.045868912201e-03       1.472557092406e-02       5.538477247935e-03       5.762634169393e-04       1.543135227039e-03       1.406312532971e-02       5.309692364582e-03       2.948219800329e-03       1.159921621501e-02       5.649645224251e-03       5.903994337123e-03 
  338       4.450524142643e-10       8.137881138258e-03       5.921144638352e-03       1.296981336659e-03       2.383138279101e-04       1.046349786698e-03       1.473788700794e-02       5.547971783808e-03       5.768525008036e-04       1.544776888552e-03       1.406968451841e-02       5.308733794070e-03       2.949046013944e-03       1.161190701239e-02       5.658484561008e-03       5.917656231367e-03 
  339       4.220107472335e-10       8.140312307497e-03       5.924450056103e-03       1.298895710371e-03       2.384280335323e-04       1.046826725786e-03       1.474984271642e-02       5.557493569374e-03       5.774564448306e-04       1.546406295230e-03       1.407679812380e-02       5.307771660083e-03       2.949909337827e-03       1.162394982300e-02       5.667058107944e-03       5.931290619885e-03 
  340       3.991273063083e-10       8.142712148553e-03       5.927692206375e-03       1.300816111883e-03       2.385448438465e-04       1.047299670141e-03       1.476143757612e-02       5.567026922199e-03       5.780750470696e-04       1.548022158774e-03       1.408448835853e-02       5.306824191334e-03       2.950815796224e-03       1.163534892391e-02       5.675363474352e-03       5.944890192181e-03 
  341       3.765209591208e-10       8.145080780308e-03       5.930874087278e-03       1.302740123932e-03       2.386644875027e-04       1.047768551898e-03       1.477267111083e-02       5.576555755112e-03       5.787080923615e-04       1.549623154342e-03       1.409277767237e-02       5.305909995666e-03       2.951771518629e-03       1.164610882050e-02       5.683398266434e-03       5.958447454043e-03 
  342       3.543132525570e-10       8.147418266587e-03       5.933998741498e-03       1.304665263633e-03       2.387871958329e-04       1.048233294552e-03       1.478354284129e-02       5.586063573082e-03       5.793553522121e-04       1.551207920239e-03       1.410168875300e-02       5.305048062613e-03       2.952782740410e-03       1.165623424825e-02       5.691160087330e-03       5.971954726099e-03 
  343       3.326284319983e-10       8.149724615484e-03       5.937069256454e-03       1.306588981961e-03       2.389132028600e-04       1.048693812863e-03       1.479405228498e-02       5.595533470092e-03       5.800165846669e-04       1.552775057617e-03       1.411124452682e-02       5.304257765959e-03       2.953855803446e-03       1.166573017452e-02       5.698646537155e-03       5.985404142379e-03 
  344       3.115934605640e-10       8.151999778677e-03       5.940088764476e-03       1.308508663232e-03       2.390427453067e-04       1.049150012757e-03       1.480419895585e-02       5.604948126014e-03       5.806915341841e-04       1.554323130164e-03       1.412146815979e-02       5.303558866299e-03       2.954997156756e-03       1.167460180044e-02       5.705855213027e-03       5.998787648873e-03 
  345       2.913380383533e-10       8.154243650754e-03       5.943060442967e-03       1.310421624585e-03       2.391760626055e-04       1.049601791231e-03       1.481398236413e-02       5.614289803483e-03       5.813799315094e-04       1.555850663802e-03       1.413238305818e-02       5.302971513598e-03       2.956213357133e-03       1.168285456266e-02       5.712783709106e-03       6.012097002097e-03 
  346       2.719946216873e-10       8.156456068527e-03       5.945987514574e-03       1.312325115466e-03       2.393133969073e-04       1.050049036253e-03       1.482340201609e-02       5.623540344775e-03       5.820814935496e-04       1.557356146379e-03       1.414401286944e-02       5.302516249751e-03       2.957511069777e-03       1.169049413522e-02       5.719429616622e-03       6.025323767643e-03 
  347       2.536984423516e-10       8.158636810360e-03       5.948873247360e-03       1.314216317103e-03       2.394549930906e-04       1.050491626666e-03       1.483245741382e-02       5.632681168679e-03       5.827959232466e-04       1.558838027363e-03       1.415638148298e-02       5.302214011147e-03       2.958897068922e-03       1.169752643131e-02       5.725790523908e-03       6.038459318751e-03 
  348       2.365875268377e-10       8.160785595481e-03       5.951720954965e-03       1.316092341995e-03       2.396010987712e-04       1.050929432091e-03       1.484114805500e-02       5.641693267373e-03       5.835229094514e-04       1.560294717539e-03       1.416951303097e-02       5.302086131222e-03       2.960378238477e-03       1.170395760513e-02       5.731864016437e-03       6.051494834859e-03 
  349       2.207747018036e-10       8.162902293973e-03       5.954533637068e-03       1.317950693856e-03       2.397519106970e-04       1.051362353969e-03       1.484947519508e-02       5.650560388749e-03       5.842621021811e-04       1.561724916931e-03       1.418342489455e-02       5.302150801901e-03       2.961960227852e-03       1.170979561034e-02       5.737648976190e-03       6.064422598176e-03 
  350       2.062622876687e-10       8.164987567736e-03       5.957312883915e-03       1.319790669628e-03       2.399074114586e-04       1.051790450774e-03       1.485744721505e-02       5.659278735678e-03       5.850130375144e-04       1.563128614248e-03       1.419810640014e-02       5.302412290440e-03       2.963643356552e-03       1.171505494312e-02       5.743149539270e-03       6.077239945768e-03 
  351       1.930238992948e-10       8.167042254813e-03       5.960059926615e-03       1.321612014690e-03       2.400675260145e-04       1.052213817807e-03       1.486507447620e-02       5.667847663503e-03       5.857752093293e-04       1.564506128352e-03       1.421353923978e-02       5.302871279688e-03       2.965426540714e-03       1.171975209966e-02       5.748371302745e-03       6.089945478813e-03 
  352       1.810321317914e-10       8.169067160663e-03       5.962775992565e-03       1.323414467579e-03       2.402321746494e-04       1.052632546475e-03       1.487236757934e-02       5.676266530956e-03       5.865480934897e-04       1.565857783795e-03       1.422970437992e-02       5.303528367888e-03       2.967308621863e-03       1.172390404068e-02       5.753320041442e-03       6.102537779236e-03 
  353       1.702585522366e-10       8.171063057686e-03       5.965462305265e-03       1.325197759924e-03       2.404012729308e-04       1.053046724230e-03       1.487933736624e-02       5.684534700152e-03       5.873311476945e-04       1.567183910832e-03       1.424658205530e-02       5.304384067750e-03       2.969288366229e-03       1.172752819471e-02       5.758001709260e-03       6.115015409550e-03 
  354       1.606736913993e-10       8.173030684750e-03       5.968120084132e-03       1.326961616379e-03       2.405747316655e-04       1.053456434514e-03       1.488599492123e-02       5.692651536603e-03       5.881238113275e-04       1.568484845438e-03       1.426415176293e-02       5.305438805540e-03       2.971364464055e-03       1.173064246148e-02       5.762422440479e-03       6.127376912688e-03 
  355       1.522470354597e-10       8.174970746723e-03       5.970750544315e-03       1.328705754557e-03       2.407524568564e-04       1.053861756702e-03       1.489235157262e-02       5.700616409215e-03       5.889255053074e-04       1.569760929325e-03       1.428239225600e-02       5.306692920154e-03       2.973535528909e-03       1.173326521526e-02       5.766588551067e-03       6.139620811838e-03 
  356       1.449470177316e-10       8.176883913993e-03       5.973354896514e-03       1.330429884964e-03       2.409343496586e-04       1.054262766042e-03       1.489841889426e-02       5.708428690297e-03       5.897356319375e-04       1.571012509959e-03       1.430128153783e-02       5.308146662207e-03       2.975800096994e-03       1.173541530819e-02       5.770506539992e-03       6.151745610281e-03 
  357       1.387410103832e-10       8.178770822003e-03       5.975934346789e-03       1.332133710934e-03       2.411203063363e-04       1.054659533604e-03       1.490420870704e-02       5.716087755562e-03       5.905535747555e-04       1.572239940578e-03       1.432079685580e-02       5.309800193108e-03       2.978156626459e-03       1.173711207364e-02       5.774183090531e-03       6.163749791223e-03 
