# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
  695       2.649668248982e-10       6.475757472138e-03       5.153527671251e-03       1.244148814208e-03       2.209920296593e-04       8.358323681026e-04       1.307481204143e-02       5.238092203817e-03       5.546784586625e-04       1.354092777489e-03       1.398639152913e-02       5.300531723431e-03       2.882402019037e-03       1.170000358036e-02       5.774582649114e-03       6.478232509433e-03 
  696       2.649994853084e-10       6.474195796194e-03       5.152848411987e-03       1.244096589191e-03       2.209848954617e-04       8.356731732733e-04       1.307348251596e-02       5.237830259946e-03       5.546525411393e-04       1.353975901789e-03       1.398608415246e-02       5.301161357718e-03       2.882544917512e-03       1.169959500345e-02       5.774683358480e-03       6.479611361264e-03 
  697       2.653308495378e-10       6.472632759455e-03       5.152166450147e-03       1.244043890159e-03       2.209775071976e-04       8.355136943898e-04       1.307214361643e-02       5.237568811930e-03       5.546262318320e-04       1.353858381616e-03       1.398574529800e-02       5.301779346295e-03       2.882682578637e-03       1.169922596287e-02       5.774775245212e-03       6.480990319877e-03 
  698       2.659763558650e-10       6.471068306958e-03       5.151481745518e-03       1.243990742659e-03       2.209698570967e-04       8.353539250608e-04       1.307079521736e-02       5.237307878937e-03       5.545995649165e-04       1.353740216867e-03       1.398537579890e-02       5.302384538721e-03       2.882814744058e-03       1.169889979308e-02       5.774859258893e-03       6.482368850968e-03 
  699       2.669515972826e-10       6.469502379465e-03       5.150794254809e-03       1.243937171917e-03       2.209619372038e-04       8.351938583712e-04       1.306943718553e-02       5.237047477573e-03       5.545725746996e-04       1.353621406762e-03       1.398497649295e-02       5.302975769705e-03       2.882941151417e-03       1.169861985777e-02       5.774936357726e-03       6.483746411190e-03 
  700       2.682675884417e-10       6.467934936820e-03       5.150103950580e-03       1.243883199732e-03       2.209537414003e-04       8.350334897953e-04       1.306806943953e-02       5.236787608171e-03       5.545452918973e-04       1.353501952097e-03       1.398454824664e-02       5.303552059593e-03       2.883061591214e-03       1.169838891891e-02       5.775007415905e-03       6.485122504085e-03 
  701       2.699164572377e-10       6.466366028588e-03       5.149410878516e-03       1.243828835097e-03       2.209452715180e-04       8.348728260072e-04       1.306669213022e-02       5.236528213382e-03       5.545177323869e-04       1.353381862066e-03       1.398409202772e-02       5.304113220513e-03       2.883176078716e-03       1.169820722944e-02       5.775072943545e-03       6.486496849245e-03 
  702       2.718854562176e-10       6.464795724840e-03       5.148715101315e-03       1.243774083379e-03       2.209365313510e-04       8.347118762478e-04       1.306530546398e-02       5.236269218693e-03       5.544899082205e-04       1.353261147575e-03       1.398360883416e-02       5.304659262739e-03       2.883284685599e-03       1.169807440105e-02       5.775133360970e-03       6.487869216600e-03 
  703       2.741616685402e-10       6.463224092895e-03       5.148016679833e-03       1.243718949399e-03       2.209275246443e-04       8.345506494243e-04       1.306390964334e-02       5.236010546024e-03       5.544618313239e-04       1.353139818993e-03       1.398309967023e-02       5.305190195288e-03       2.883387483383e-03       1.169799003149e-02       5.775189090838e-03       6.489239370738e-03 
  704       2.767320073451e-10       6.461651197295e-03       5.147315673070e-03       1.243663437429e-03       2.209182550934e-04       8.343891541075e-04       1.306250486698e-02       5.235752113710e-03       5.544335134955e-04       1.353017886147e-03       1.398256554656e-02       5.305706025910e-03       2.883484543439e-03       1.169795370455e-02       5.775240558147e-03       6.490607070880e-03 
  705       2.795832151220e-10       6.460077099795e-03       5.146612138162e-03       1.243607551192e-03       2.209087263439e-04       8.342273985301e-04       1.306109132966e-02       5.235493836484e-03       5.544049664052e-04       1.352895358322e-03       1.398200748013e-02       5.306206761080e-03       2.883575936978e-03       1.169796498993e-02       5.775288190236e-03       6.491972070855e-03 
  706       2.827018630797e-10       6.458501859341e-03       5.145906130364e-03       1.243551293853e-03       2.208989419911e-04       8.340653905844e-04       1.305966922223e-02       5.235235625457e-03       5.543762015933e-04       1.352772244254e-03       1.398142649428e-02       5.306692405987e-03       2.883661735051e-03       1.169802344324e-02       5.775332416790e-03       6.493334119076e-03 
  707       2.860743505151e-10       6.456925532056e-03       5.145197703040e-03       1.243494668021e-03       2.208889055796e-04       8.339031378199e-04       1.305823873157e-02       5.234977388100e-03       5.543472304698e-04       1.352648552130e-03       1.398082361871e-02       5.307162964529e-03       2.883742008547e-03       1.169812860588e-02       5.775373669838e-03       6.494692958512e-03 
  708       2.896869041828e-10       6.455348171220e-03       5.144486907653e-03       1.243437675743e-03       2.208786206031e-04       8.337406474417e-04       1.305680004060e-02       5.234719028225e-03       5.543180643130e-04       1.352524289582e-03       1.398019988951e-02       5.307618439304e-03       2.883816828187e-03       1.169828000500e-02       5.775412383762e-03       6.496048326667e-03 
  709       2.935255776634e-10       6.453769827254e-03       5.143773793750e-03       1.243380318500e-03       2.208680905035e-04       8.335779263080e-04       1.305535332823e-02       5.234460445968e-03       5.542887142687e-04       1.352399463685e-03       1.397955634915e-02       5.308058831600e-03       2.883886264527e-03       1.169847715344e-02       5.775448995294e-03       6.497399955551e-03 
  710       2.975762507336e-10       6.452190547702e-03       5.143058408949e-03       1.243322597208e-03       2.208573186713e-04       8.334149809281e-04       1.305389876932e-02       5.234201537771e-03       5.542591913492e-04       1.352274080955e-03       1.397889404650e-02       5.308484141385e-03       2.883950387946e-03       1.169871954965e-02       5.775483943523e-03       6.498747571658e-03 
  711       3.018246287345e-10       6.450610377216e-03       5.142340798930e-03       1.243264512210e-03       2.208463084443e-04       8.332518174603e-04       1.305243653467e-02       5.233942196359e-03       5.542295064319e-04       1.352148147341e-03       1.397821403685e-02       5.308894367303e-03       2.884009268650e-03       1.169900667761e-02       5.775517669895e-03       6.500090895940e-03 
  712       3.062562419413e-10       6.449029357535e-03       5.141621007423e-03       1.243206063274e-03       2.208350631081e-04       8.330884417095e-04       1.305096679101e-02       5.233682310727e-03       5.541996702588e-04       1.352021668227e-03       1.397751738189e-02       5.309289506662e-03       2.884062976668e-03       1.169933800681e-02       5.775550618216e-03       6.501429643780e-03 
  713       3.108564449320e-10       6.447447527469e-03       5.140899076190e-03       1.243147249591e-03       2.208235858950e-04       8.329248591255e-04       1.304948970093e-02       5.233421766120e-03       5.541696934352e-04       1.351894648426e-03       1.397680514976e-02       5.309669555427e-03       2.884111581845e-03       1.169971299211e-02       5.775583234656e-03       6.502763524970e-03 
  714       3.156104159568e-10       6.445864922884e-03       5.140175045022e-03       1.243088069772e-03       2.208118799840e-04       8.327610748006e-04       1.304800542289e-02       5.233160444014e-03       5.541395864285e-04       1.351767092176e-03       1.397607841503e-02       5.310034508210e-03       2.884155153844e-03       1.170013107377e-02       5.775615967751e-03       6.504092243684e-03 
  715       3.205031563072e-10       6.444281576681e-03       5.139448951719e-03       1.243028521843e-03       2.207999485003e-04       8.325970934675e-04       1.304651411117e-02       5.232898222096e-03       5.541093595676e-04       1.351639003139e-03       1.397533825870e-02       5.310384358262e-03       2.884193762140e-03       1.170059167729e-02       5.775649268403e-03       6.505415498454e-03 
  716       3.255194896849e-10       6.442697518782e-03       5.138720832082e-03       1.242968603243e-03       2.207877945149e-04       8.324329194972e-04       1.304501591585e-02       5.232634974249e-03       5.540790230414e-04       1.351510384395e-03       1.397458576826e-02       5.310719097468e-03       2.884227476018e-03       1.170109421341e-02       5.775683589890e-03       6.506732982143e-03 
  717       3.306440615714e-10       6.441112776110e-03       5.137990719898e-03       1.242908310819e-03       2.207754210441e-04       8.322685568967e-04       1.304351098279e-02       5.232370570530e-03       5.540485868981e-04       1.351381238440e-03       1.397382203765e-02       5.311038716331e-03       2.884256364569e-03       1.170163807800e-02       5.775719387859e-03       6.508044381924e-03 
  718       3.358613385964e-10       6.439527372574e-03       5.137258646933e-03       1.242847640825e-03       2.207628310496e-04       8.321040093074e-04       1.304199945360e-02       5.232104877156e-03       5.540180610442e-04       1.351251567184e-03       1.397304816728e-02       5.311343203971e-03       2.884280496687e-03       1.170222265203e-02       5.775757120336e-03       6.509349379249e-03 
  719       3.411556079077e-10       6.437941329048e-03       5.136524642915e-03       1.242786588919e-03       2.207500274373e-04       8.319392800022e-04       1.304048146559e-02       5.231837756481e-03       5.539874552432e-04       1.351121371944e-03       1.397226526406e-02       5.311632548113e-03       2.884299941069e-03       1.170284730147e-02       5.775797247727e-03       6.510647649830e-03 
  720       3.465109765398e-10       6.436354663360e-03       5.135788735521e-03       1.242725150157e-03       2.207370130577e-04       8.317743718842e-04       1.303895715178e-02       5.231569066980e-03       5.539567791147e-04       1.350990653446e-03       1.397147444141e-02       5.311906735077e-03       2.884314766207e-03       1.170351137725e-02       5.775840232818e-03       6.511938863611e-03 
  721       3.519113707833e-10       6.434767390267e-03       5.135050950371e-03       1.242663318992e-03       2.207237907049e-04       8.316092874837e-04       1.303742664084e-02       5.231298663230e-03       5.539260421335e-04       1.350859411814e-03       1.397067681922e-02       5.312165749774e-03       2.884325040389e-03       1.170421421518e-02       5.775886540781e-03       6.513222684740e-03 
  722       3.573405355537e-10       6.433179521444e-03       5.134311311010e-03       1.242601089269e-03       2.207103631167e-04       8.314440289567e-04       1.303589005708e-02       5.231026395892e-03       5.538952536283e-04       1.350727646576e-03       1.396987352394e-02       5.312409575693e-03       2.884330831695e-03       1.170495513588e-02       5.775936639175e-03       6.514498771551e-03 
  723       3.627820337610e-10       6.431591065464e-03       5.133569838899e-03       1.242538454224e-03       2.206967329738e-04       8.312785980828e-04       1.303434752042e-02       5.230752111693e-03       5.538644227810e-04       1.350595356653e-03       1.396906568852e-02       5.312638194895e-03       2.884332207991e-03       1.170573344474e-02       5.775990997948e-03       6.515766776534e-03 
  724       3.682192456784e-10       6.430002027779e-03       5.132826553400e-03       1.242475406480e-03       2.206829028998e-04       8.311129962625e-04       1.303279914636e-02       5.230475653406e-03       5.538335586254e-04       1.350462540358e-03       1.396825445245e-02       5.312851588003e-03       2.884329236932e-03       1.170654843181e-02       5.776050089441e-03       6.517026346308e-03 
  725       3.736353683117e-10       6.428412410706e-03       5.132081471767e-03       1.242411938042e-03       2.206688754605e-04       8.309472245157e-04       1.303124504596e-02       5.230196859831e-03       5.538026700463e-04       1.350329195395e-03       1.396744096177e-02       5.313049734194e-03       2.884321985953e-03       1.170739937178e-02       5.776114388393e-03       6.518277121604e-03 
  726       3.790134147682e-10       6.426822213410e-03       5.131334609134e-03       1.242348040294e-03       2.206546531634e-04       8.307812834791e-04       1.302968532580e-02       5.229915565782e-03       5.537717657784e-04       1.350195318852e-03       1.396662636909e-02       5.313232611194e-03       2.884310522268e-03       1.170828552387e-02       5.776184371938e-03       6.519518737230e-03 
  727       3.843362136261e-10       6.425231431880e-03       5.130585978500e-03       1.242283704001e-03       2.206402384579e-04       8.306151734043e-04       1.302812008796e-02       5.229631602060e-03       5.537408544054e-04       1.350060907200e-03       1.396581183356e-02       5.313400195262e-03       2.884294912870e-03       1.170920613180e-02       5.776260519610e-03       6.520750822055e-03 
  728       3.895864083033e-10       6.423640058922e-03       5.129835590717e-03       1.242218919297e-03       2.206256337343e-04       8.304488941558e-04       1.302654942999e-02       5.229344795443e-03       5.537099443589e-04       1.349925956291e-03       1.396499852093e-02       5.313552461187e-03       2.884275224522e-03       1.171016042371e-02       5.776343313350e-03       6.521972998975e-03 
  729       3.947464564269e-10       6.422048084131e-03       5.129083454483e-03       1.242153675688e-03       2.206108413237e-04       8.302824452084e-04       1.302497344489e-02       5.229054968661e-03       5.536790439171e-04       1.349790461349e-03       1.396418760352e-02       5.313689382281e-03       2.884251523761e-03       1.171114761208e-02       5.776433237502e-03       6.523184884898e-03 
  730       3.997986292019e-10       6.420455493884e-03       5.128329576321e-03       1.242087962048e-03       2.205958634976e-04       8.301158256458e-04       1.302339222107e-02       5.228761940382e-03       5.536481612044e-04       1.349654416972e-03       1.396338026025e-02       5.313810930363e-03       2.884223876889e-03       1.171216689368e-02       5.776530778821e-03       6.524386090709e-03 
  731       4.047250107806e-10       6.418862271314e-03       5.127573960576e-03       1.242021766614e-03       2.205807024675e-04       8.299490341576e-04       1.302180584234e-02       5.228465525192e-03       5.536173041898e-04       1.349517817129e-03       1.396257767666e-02       5.313917075759e-03       2.884192349972e-03       1.171321744952e-02       5.776636426471e-03       6.525576221253e-03 
  732       4.095074976319e-10       6.417268396297e-03       5.126816609398e-03       1.241955076983e-03       2.205653603842e-04       8.297820690379e-04       1.302021438785e-02       5.228165533575e-03       5.535864806860e-04       1.349380655151e-03       1.396178104489e-02       5.314007787287e-03       2.884157008838e-03       1.171429844474e-02       5.776750672031e-03       6.526754875303e-03 
  733       4.141277979098e-10       6.415673845435e-03       5.126057522729e-03       1.241887880110e-03       2.205498393381e-04       8.296149281828e-04       1.301861793211e-02       5.227861771898e-03       5.535556983487e-04       1.349242923734e-03       1.396099156371e-02       5.314083032254e-03       2.884117919074e-03       1.171540902857e-02       5.776874009499e-03       6.527921645543e-03 
  734       4.185674308233e-10       6.414078592036e-03       5.125296698294e-03       1.241820162303e-03       2.205341413580e-04       8.294476090884e-04       1.301701654493e-02       5.227554042388e-03       5.535249646750e-04       1.349104614931e-03       1.396021043852e-02       5.314142776441e-03       2.884075146021e-03       1.171654833427e-02       5.777006935290e-03       6.529076118534e-03 
  735       4.228077260050e-10       6.412482606100e-03       5.124534131588e-03       1.241751909222e-03       2.205182684115e-04       8.292801088484e-04       1.301541029138e-02       5.227242143120e-03       5.534942870029e-04       1.348965720152e-03       1.395943888138e-02       5.314186984102e-03       2.884028754773e-03       1.171771547904e-02       5.777149948242e-03       6.530217874696e-03 
  736       4.268298228801e-10       6.410885854299e-03       5.123769815862e-03       1.241683105874e-03       2.205022224038e-04       8.291124241526e-04       1.301379923182e-02       5.226925867992e-03       5.534636725100e-04       1.348826230159e-03       1.395867811099e-02       5.314215617948e-03       2.883978810173e-03       1.171890956399e-02       5.777303549618e-03       6.531346488279e-03 
  737       4.306146700363e-10       6.409288299959e-03       5.123003742112e-03       1.241613736610e-03       2.204860051781e-04       8.289445512841e-04       1.301218342180e-02       5.226605006709e-03       5.534331282125e-04       1.348686135062e-03       1.395792935273e-02       5.314228639145e-03       2.883925376808e-03       1.172012967404e-02       5.777468243107e-03       6.532461527340e-03 
  738       4.341430245921e-10       6.407689903048e-03       5.122235899068e-03       1.241543785123e-03       2.204696185146e-04       8.287764861174e-04       1.301056291208e-02       5.226279344768e-03       5.534026609643e-04       1.348545424317e-03       1.395719383863e-02       5.314226007301e-03       2.883868519012e-03       1.172137487786e-02       5.777644534831e-03       6.533562553717e-03 
  739       4.373992666688e-10       6.406090637003e-03       5.121466282259e-03       1.241473237963e-03       2.204530645145e-04       8.286082260588e-04       1.300893775768e-02       5.225948711545e-03       5.533722753565e-04       1.348404090228e-03       1.395647255597e-02       5.314207754120e-03       2.883808303146e-03       1.172264419239e-02       5.777832813714e-03       6.534649205173e-03 
  740       4.403829266669e-10       6.404490539644e-03       5.120694921433e-03       1.241402095174e-03       2.204363467604e-04       8.284397759127e-04       1.300730804534e-02       5.225613125663e-03       5.533419673737e-04       1.348262138536e-03       1.395576548740e-02       5.314174205974e-03       2.883744804513e-03       1.172393647577e-02       5.778032990017e-03       6.535721443660e-03 
  741       4.430973842556e-10       6.402889663232e-03       5.119921853655e-03       1.241330359864e-03       2.204194691778e-04       8.282711421269e-04       1.300567386653e-02       5.225272652456e-03       5.533117306107e-04       1.348119578029e-03       1.395507235581e-02       5.314125765706e-03       2.883678100578e-03       1.172525053217e-02       5.778244849672e-03       6.536779311906e-03 
  742       4.455460740849e-10       6.401288057697e-03       5.119147114268e-03       1.241258034698e-03       2.204024356532e-04       8.281023308588e-04       1.300403530841e-02       5.224927356116e-03       5.532815583586e-04       1.347976417061e-03       1.395439287441e-02       5.314062839378e-03       2.883608268683e-03       1.172658514692e-02       5.778468173249e-03       6.537822851683e-03 
  743       4.477324859913e-10       6.399685770626e-03       5.118370736879e-03       1.241185121893e-03       2.203852500334e-04       8.279333479738e-04       1.300239245379e-02       5.224577299682e-03       5.532514436038e-04       1.347832663539e-03       1.395372674665e-02       5.313985836274e-03       2.883535386052e-03       1.172793908647e-02       5.778702735927e-03       6.538852103798e-03 
  744       4.496601652048e-10       6.398082847244e-03       5.117592753353e-03       1.241111623225e-03       2.203679161252e-04       8.277641990434e-04       1.300074538113e-02       5.224222545030e-03       5.532213790258e-04       1.347688324930e-03       1.395307366620e-02       5.313895168910e-03       2.883459529780e-03       1.172931109829e-02       5.778948307471e-03       6.539867108087e-03 
  745       4.513327125549e-10       6.396479330407e-03       5.116813193804e-03       1.241037540014e-03       2.203504376954e-04       8.275948893438e-04       1.299909416446e-02       5.223863152871e-03       5.531913569965e-04       1.347543408252e-03       1.395243331691e-02       5.313791253043e-03       2.883380776839e-03       1.173069991082e-02       5.779204652211e-03       6.540867903411e-03 
  746       4.527537846767e-10       6.394875260585e-03       5.116032086579e-03       1.240962873132e-03       2.203328184704e-04       8.274254238541e-04       1.299743887341e-02       5.223499182737e-03       5.531613695782e-04       1.347397920073e-03       1.395180537272e-02       5.313674507677e-03       2.883299204069e-03       1.173210423336e-02       5.779471529015e-03       6.541854527643e-03 
  747       4.539270942175e-10       6.393270675847e-03       5.115249458253e-03       1.240887622995e-03       2.203150621355e-04       8.272558072545e-04       1.299577957318e-02       5.223130692977e-03       5.531314085221e-04       1.347251866510e-03       1.395118949769e-02       5.313545355070e-03       2.883214888176e-03       1.173352275605e-02       5.779748691270e-03       6.542827017665e-03 
  748       4.548564100430e-10       6.391665611849e-03       5.114465333615e-03       1.240811789561e-03       2.202971723354e-04       8.270860439245e-04       1.299411632448e-02       5.222757740747e-03       5.531014652672e-04       1.347105253226e-03       1.395058534588e-02       5.313404220742e-03       2.883127905735e-03       1.173495414973e-02       5.780035886853e-03       6.543785409361e-03 
  749       4.555455574436e-10       6.390060101823e-03       5.113679735664e-03       1.240735372330e-03       2.202791526728e-04       8.269161379417e-04       1.299244918351e-02       5.222380382004e-03       5.530715309385e-04       1.346958085424e-03       1.394999256135e-02       5.313251533484e-03       2.883038333182e-03       1.173639706593e-02       5.780332858110e-03       6.544729737609e-03 
  750       4.559984183403e-10       6.388454176558e-03       5.112892685592e-03       1.240658370339e-03       2.202610067092e-04       8.267460930793e-04       1.299077820197e-02       5.221998671497e-03       5.530415963454e-04       1.346810367850e-03       1.394941077810e-02       5.313087725366e-03       2.882946246813e-03       1.173785013675e-02       5.780639341835e-03       6.545660036274e-03 
  751       4.562189314918e-10       6.386847864389e-03       5.112104202776e-03       1.240580782160e-03       2.202427379639e-04       8.265759128051e-04       1.298910342700e-02       5.221612662758e-03       5.530116519806e-04       1.346662104786e-03       1.394883962001e-02       5.312913231741e-03       2.882851722781e-03       1.173931197479e-02       5.780955069241e-03       6.546576338199e-03 
  752       4.562110927001e-10       6.385241191186e-03       5.111314304771e-03       1.240502605899e-03       2.202243499138e-04       8.264056002797e-04       1.298742490119e-02       5.221222408098e-03       5.529816880183e-04       1.346513300051e-03       1.394827870083e-02       5.312728491257e-03       2.882754837096e-03       1.174078117312e-02       5.781279765942e-03       6.547478675204e-03 
  753       4.559789550170e-10       6.383634180335e-03       5.110523007296e-03       1.240423839192e-03       2.202058459933e-04       8.262351583541e-04       1.298574266250e-02       5.220827958595e-03       5.529516943129e-04       1.346363956993e-03       1.394772762412e-02       5.312533945861e-03       2.882655665618e-03       1.174225630515e-02       5.781613151924e-03       6.548367078072e-03 
  754       4.555266289506e-10       6.382026852729e-03       5.109730324225e-03       1.240344479202e-03       2.201872295940e-04       8.260645895692e-04       1.298405674428e-02       5.220429364087e-03       5.529216603971e-04       1.346214078492e-03       1.394718598318e-02       5.312330040810e-03       2.882554284060e-03       1.174373592459e-02       5.781954941528e-03       6.549241576545e-03 
  755       4.548582826710e-10       6.380419226751e-03       5.108936267579e-03       1.240264522620e-03       2.201685040639e-04       8.258938961528e-04       1.298236717523e-02       5.220026673165e-03       5.528915754813e-04       1.346063666956e-03       1.394665336103e-02       5.312117224677e-03       2.882450767981e-03       1.174521856535e-02       5.782304843418e-03       6.550102199319e-03 
  756       4.539781422175e-10       6.378811318265e-03       5.108140847511e-03       1.240183965656e-03       2.201496727079e-04       8.257230800189e-04       1.298067397938e-02       5.219619933168e-03       5.528614284510e-04       1.345912724317e-03       1.394612933036e-02       5.311895949357e-03       2.882345192785e-03       1.174670274150e-02       5.782662560566e-03       6.550948974033e-03 
  757       4.528904917040e-10       6.377203140596e-03       5.107344072302e-03       1.240102804045e-03       2.201307387867e-04       8.255521427655e-04       1.297897717606e-02       5.219209190168e-03       5.528312078661e-04       1.345761252028e-03       1.394561345350e-02       5.311666670078e-03       2.882237633719e-03       1.174818694717e-02       5.783027790222e-03       6.551781927265e-03 
  758       4.515996735259e-10       6.375594704521e-03       5.106545948345e-03       1.240021033037e-03       2.201117055171e-04       8.253810856730e-04       1.297727677987e-02       5.218794488969e-03       5.528009019592e-04       1.345609251061e-03       1.394510528234e-02       5.311429845406e-03       2.882128165869e-03       1.174966965648e-02       5.783400223895e-03       6.552601084523e-03 
  759       4.501100885661e-10       6.373986018254e-03       5.105746480140e-03       1.239938647398e-03       2.200925760713e-04       8.252099097026e-04       1.297557280065e-02       5.218375873095e-03       5.527704986340e-04       1.345456721909e-03       1.394460435830e-02       5.311185937254e-03       2.882016864160e-03       1.175114932347e-02       5.783779547326e-03       6.553406470239e-03 
  760       4.484261964012e-10       6.372377087432e-03       5.104945670280e-03       1.239855641409e-03       2.200733535769e-04       8.250386154943e-04       1.297386524348e-02       5.217953384785e-03       5.527399854637e-04       1.345303664574e-03       1.394411021230e-02       5.310935410890e-03       2.881903803351e-03       1.175262438203e-02       5.784165440467e-03       6.554198107764e-03 
  761       4.465525155082e-10       6.370767915104e-03       5.104143519443e-03       1.239772008858e-03       2.200540411161e-04       8.248672033657e-04       1.297215410863e-02       5.217527064981e-03       5.527093496901e-04       1.345150078573e-03       1.394362236469e-02       5.310678734943e-03       2.881789058033e-03       1.175409324581e-02       5.784557577453e-03       6.554976019354e-03 
  762       4.444936234703e-10       6.369158501711e-03       5.103340026380e-03       1.239687743046e-03       2.200346417262e-04       8.246956733098e-04       1.297043939154e-02       5.217096953326e-03       5.526785782214e-04       1.344995962932e-03       1.394314032525e-02       5.310416381411e-03       2.881672702627e-03       1.175555430817e-02       5.784955626587e-03       6.555740226173e-03 
  763       4.422541571837e-10       6.367548845081e-03       5.102535187908e-03       1.239602836774e-03       2.200151583985e-04       8.245240249935e-04       1.296872108281e-02       5.216663088152e-03       5.526476576311e-04       1.344841316183e-03       1.394266359306e-02       5.310148825671e-03       2.881554811384e-03       1.175700594209e-02       5.785359250306e-03       6.556490748278e-03 
  764       4.398388130634e-10       6.365938940407e-03       5.101728998896e-03       1.239517282352e-03       2.199955940784e-04       8.243522577559e-04       1.296699916815e-02       5.216225506470e-03       5.526165741565e-04       1.344686136361e-03       1.394219165655e-02       5.309876546483e-03       2.881435458375e-03       1.175844650009e-02       5.785768105167e-03       6.557227604614e-03 
  765       4.372523472497e-10       6.364328780240e-03       5.100921452258e-03       1.239431071585e-03       2.199759516651e-04       8.241803706066e-04       1.296527362838e-02       5.215784243971e-03       5.525853136968e-04       1.344530421003e-03       1.394172399339e-02       5.309600026000e-03       2.881314717497e-03       1.175987431416e-02       5.786181841814e-03       6.557950813010e-03 
  766       4.344995758146e-10       6.362718354472e-03       5.100112538942e-03       1.239344195781e-03       2.199562340110e-04       8.240083622240e-04       1.296354443936e-02       5.215339335007e-03       5.525538618125e-04       1.344374167147e-03       1.394126007047e-02       5.309319749776e-03       2.881192662467e-03       1.176128769572e-02       5.786600104964e-03       6.558660390167e-03 
  767       4.315853749680e-10       6.361107650323e-03       5.099302247917e-03       1.239256645740e-03       2.199364439219e-04       8.238362309536e-04       1.296181157203e-02       5.214890812591e-03       5.525222037230e-04       1.344217371324e-03       1.394079934385e-02       5.309036206772e-03       2.881069366816e-03       1.176268493547e-02       5.787022533377e-03       6.559356351657e-03 
  768       4.285146812639e-10       6.359496652326e-03       5.098490566169e-03       1.239168411759e-03       2.199165841561e-04       8.236639748063e-04       1.296007499234e-02       5.214438708387e-03       5.524903243054e-04       1.344060029560e-03       1.394034125872e-02       5.308749889366e-03       2.880944903893e-03       1.176406430341e-02       5.787448759834e-03       6.560038711909e-03 
  769       4.252924918069e-10       6.357885342317e-03       5.097677478684e-03       1.239079483621e-03       2.198966574246e-04       8.234915914565e-04       1.295833466122e-02       5.213983052701e-03       5.524582080933e-04       1.343902137373e-03       1.393988524935e-02       5.308461293356e-03       2.880819346857e-03       1.176542404869e-02       5.787878411114e-03       6.560707484209e-03 
  770       4.219238644582e-10       6.356273699418e-03       5.096862968442e-03       1.238989850602e-03       2.198766663906e-04       8.233190782408e-04       1.295659053460e-02       5.213523874474e-03       5.524258392750e-04       1.343743689768e-03       1.393943073903e-02       5.308170917973e-03       2.880692768679e-03       1.176676239956e-02       5.788311107970e-03       6.561362680686e-03 
  771       4.184139180420e-10       6.354661700024e-03       5.096047016407e-03       1.238899501461e-03       2.198566136689e-04       8.231464321559e-04       1.295484256332e-02       5.213061201273e-03       5.523932016921e-04       1.343584681237e-03       1.393897714006e-02       5.307879265886e-03       2.880565242135e-03       1.176807756331e-02       5.788746465106e-03       6.562004312311e-03 
  772       4.147678325522e-10       6.353049317791e-03       5.095229601516e-03       1.238808424440e-03       2.198365018262e-04       8.229736498571e-04       1.295309069316e-02       5.212595059286e-03       5.523602788379e-04       1.343425105753e-03       1.393852385367e-02       5.307586843211e-03       2.880436839807e-03       1.176936772619e-02       5.789184091152e-03       6.562632388887e-03 
  773       4.109908493580e-10       6.351436523620e-03       5.094410700665e-03       1.238716607264e-03       2.198163333803e-04       8.228007276566e-04       1.295133486479e-02       5.212125473311e-03       5.523270538564e-04       1.343264956774e-03       1.393807027000e-02       5.307294159515e-03       2.880307634078e-03       1.177063105332e-02       5.789623588643e-03       6.563246919042e-03 
  774       4.070882714106e-10       6.349823285645e-03       5.093590288708e-03       1.238624037135e-03       2.197961108001e-04       8.226276615217e-04       1.294957501375e-02       5.211652466751e-03       5.522935095399e-04       1.343104227233e-03       1.393761576802e-02       5.307001727829e-03       2.880177697131e-03       1.177186568864e-02       5.790064553992e-03       6.563847910224e-03 
  775       4.030654634495e-10       6.348209569221e-03       5.092768338437e-03       1.238530700730e-03       2.197758365049e-04       8.224544470733e-04       1.294781107040e-02       5.211176061603e-03       5.522596283284e-04       1.342942909538e-03       1.393715971554e-02       5.306710064651e-03       2.880047100947e-03       1.177306975482e-02       5.790506577470e-03       6.564435368689e-03 
  776       3.989278522085e-10       6.346595336905e-03       5.091944820579e-03       1.238436584201e-03       2.197555128646e-04       8.222810795837e-04       1.294604295995e-02       5.210696278452e-03       5.522253923077e-04       1.342780995572e-03       1.393670146911e-02       5.306419689958e-03       2.879915917301e-03       1.177424135317e-02       5.790949243180e-03       6.565009299501e-03 
  777       3.946809266225e-10       6.344980548448e-03       5.091119703781e-03       1.238341673171e-03       2.197351421991e-04       8.221075539757e-04       1.294427060239e-02       5.210213136464e-03       5.521907832079e-04       1.342618476687e-03       1.393624037401e-02       5.306131127208e-03       2.879784217759e-03       1.177537856362e-02       5.791392129034e-03       6.565569706520e-03 
