# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
  726       3.789801256406e-10       7.912815245666e-03       6.061130589383e-03       1.360941252715e-03       2.974276129529e-04       1.556062867799e-03       1.545511393588e-02       6.055956648631e-03       6.685667938462e-04       2.012777255827e-03       1.599418103175e-02       6.027299265402e-03       3.530401949666e-03       1.304067038025e-02       6.552452325480e-03       7.450468799860e-03 
  727       3.842994644785e-10       7.910846333521e-03       6.060256943796e-03       1.360890271237e-03       2.973986964882e-04       1.555712534245e-03       1.545324783854e-02       6.055626863240e-03       6.685277785235e-04       2.012569099837e-03       1.599324956303e-02       6.027479380081e-03       3.530374464622e-03       1.304170981147e-02       6.552544686265e-03       7.451742402140e-03 
  728       3.895463056114e-10       7.908876726011e-03       6.059381222143e-03       1.360838759541e-03       2.973695648960e-04       1.555361983836e-03       1.545137543063e-02       6.055293724368e-03       6.684887493987e-04       2.012360131556e-03       1.599231977336e-02       6.027642283437e-03       3.530342312987e-03       1.304278608846e-02       6.552644549192e-03       7.453005000889e-03 
  729       3.947031254674e-10       7.906906412526e-03       6.058503439368e-03       1.360786706051e-03       2.973402208073e-04       1.555011215077e-03       1.544949682255e-02       6.054957029325e-03       6.684497152866e-04       2.012150345277e-03       1.599139297863e-02       6.027787960844e-03       3.530305587423e-03       1.304389830182e-02       6.552752435096e-03       7.454256202195e-03 
  730       3.997522142508e-10       7.904935378507e-03       6.057623607908e-03       1.360734098506e-03       2.973106667616e-04       1.554660225714e-03       1.544761211929e-02       6.054616570752e-03       6.684106848037e-04       2.011939734372e-03       1.599047050200e-02       6.027916396145e-03       3.530264380407e-03       1.304504552436e-02       6.552868867236e-03       7.455495605689e-03 
  731       4.046756753122e-10       7.902963605426e-03       6.056741737673e-03       1.360680923955e-03       2.972809052069e-04       1.554309012738e-03       1.544572142034e-02       6.054272136591e-03       6.683716663668e-04       2.011728291287e-03       1.598955367386e-02       6.028027571643e-03       3.530218784226e-03       1.304622681098e-02       6.552994371292e-03       7.456722804529e-03 
  732       4.094554245184e-10       7.900991070760e-03       6.055857836041e-03       1.360627168751e-03       2.972509384987e-04       1.553957572373e-03       1.544382481968e-02       6.053923510072e-03       6.683326681914e-04       2.011516007534e-03       1.598864383189e-02       6.028121468094e-03       3.530168890974e-03       1.304744119866e-02       6.553129475373e-03       7.457937385363e-03 
  733       4.140731896216e-10       7.899017747977e-03       6.054971907833e-03       1.360572818553e-03       2.972207688999e-04       1.553605900076e-03       1.544192240575e-02       6.053570469686e-03       6.682936982911e-04       2.011302873692e-03       1.598774232100e-02       6.028198064695e-03       3.530114792551e-03       1.304868770631e-02       6.553274710017e-03       7.459138928307e-03 
  734       4.185105096297e-10       7.897043606510e-03       6.054083955309e-03       1.360517858317e-03       2.971903985798e-04       1.553253990534e-03       1.544001426143e-02       6.053212789166e-03       6.682547644757e-04       2.011088879396e-03       1.598685049343e-02       6.028257339076e-03       3.530056580655e-03       1.304996533477e-02       6.553430608191e-03       7.460327006918e-03 
  735       4.227487341759e-10       7.895068611734e-03       6.053193978145e-03       1.360462272294e-03       2.971598296138e-04       1.552901837654e-03       1.543810046396e-02       6.052850237467e-03       6.682158743500e-04       2.010874013336e-03       1.598596970869e-02       6.028299267292e-03       3.529994346782e-03       1.305127306667e-02       6.553597705295e-03       7.461501188164e-03 
  736       4.267690228886e-10       7.893092724950e-03       6.052301973426e-03       1.360406044028e-03       2.971290639825e-04       1.552549434568e-03       1.543618108496e-02       6.052482578742e-03       6.681770353129e-04       2.010658263249e-03       1.598510133359e-02       6.028323823813e-03       3.529928182223e-03       1.305260986639e-02       6.553776539163e-03       7.462661032399e-03 
  737       4.305523447612e-10       7.891115903360e-03       6.051407935628e-03       1.360349156352e-03       2.970981035717e-04       1.552196773620e-03       1.543425619039e-02       6.052109572324e-03       6.681382545557e-04       2.010441615918e-03       1.598424674227e-02       6.028330981513e-03       3.529858178059e-03       1.305397467999e-02       6.553967650068e-03       7.463806093334e-03 
  738       4.340794775215e-10       7.889138100048e-03       6.050511856605e-03       1.360291591383e-03       2.970669501712e-04       1.551843846367e-03       1.543232584046e-02       6.051730972700e-03       6.680995390610e-04       2.010224057164e-03       1.598340731619e-02       6.028320711665e-03       3.529784425156e-03       1.305536643512e-02       6.554171580719e-03       7.464935918012e-03 
  739       4.373348171895e-10       7.887159284099e-03       6.049613734844e-03       1.360233334272e-03       2.970356060147e-04       1.551490647342e-03       1.543039009947e-02       6.051346585029e-03       6.680608934066e-04       2.010005576898e-03       1.598258415983e-02       6.028293063719e-03       3.529707012970e-03       1.305678401025e-02       6.554388745276e-03       7.466050133058e-03 
  740       4.403178905015e-10       7.885179501453e-03       6.048713603469e-03       1.360174384531e-03       2.970040754100e-04       1.551137185432e-03       1.542844906527e-02       6.050956432916e-03       6.680223131319e-04       2.009786184401e-03       1.598177724157e-02       6.028248406396e-03       3.529626025924e-03       1.305822614188e-02       6.554619033546e-03       7.467148705361e-03 
  741       4.430320684599e-10       7.883198815210e-03       6.047811502762e-03       1.360114744925e-03       2.969723631396e-04       1.550783472716e-03       1.542650284026e-02       6.050560593909e-03       6.679837912380e-04       2.009565893337e-03       1.598098623590e-02       6.028187191337e-03       3.529541546951e-03       1.305969151535e-02       6.554862198981e-03       7.468231686486e-03 
  742       4.454807769331e-10       7.881217285580e-03       6.046907470932e-03       1.360054417732e-03       2.969404739236e-04       1.550429520715e-03       1.542455152167e-02       6.050159144246e-03       6.679453203687e-04       2.009344716720e-03       1.598021080612e-02       6.028109873750e-03       3.529453658679e-03       1.306117879530e-02       6.555117988929e-03       7.469299126849e-03 
  743       4.476674968616e-10       7.879234969867e-03       6.046001544100e-03       1.359993404744e-03       2.969084124184e-04       1.550075340387e-03       1.542259520147e-02       6.049752158858e-03       6.679068928093e-04       2.009122666906e-03       1.597945060426e-02       6.028016912419e-03       3.529362443428e-03       1.306268662559e-02       6.555386144608e-03       7.470351075710e-03 
  744       4.495957644637e-10       7.877251922453e-03       6.045093756293e-03       1.359931707264e-03       2.968761832171e-04       1.549720942126e-03       1.542063396641e-02       6.049339711350e-03       6.678685004841e-04       2.008899755595e-03       1.597870527109e-02       6.027908769710e-03       3.529267983206e-03       1.306421362918e-02       6.555666401083e-03       7.471387581164e-03 
  745       4.512691714416e-10       7.875268194777e-03       6.044184139423e-03       1.359869326100e-03       2.968437908485e-04       1.549366335757e-03       1.541866789791e-02       6.048921873998e-03       6.678301349553e-04       2.008675993824e-03       1.597797443602e-02       6.027785911585e-03       3.529170359704e-03       1.306575840811e-02       6.555958487237e-03       7.472408690135e-03 
  746       4.526913651869e-10       7.873283835324e-03       6.043272723284e-03       1.359806261567e-03       2.968112397769e-04       1.549011530532e-03       1.541669707210e-02       6.048498717738e-03       6.677917874208e-04       2.008451391963e-03       1.597725771705e-02       6.027648807603e-03       3.529069654296e-03       1.306731954335e-02       6.556262125742e-03       7.473414448364e-03 
  747       4.538660489871e-10       7.871298889602e-03       6.042359535534e-03       1.359742513482e-03       2.967785344017e-04       1.548656535129e-03       1.541472155975e-02       6.048070312157e-03       6.677534487126e-04       2.008225959713e-03       1.597655472076e-02       6.027497930933e-03       3.528965948032e-03       1.306889559478e-02       6.556577033036e-03       7.474404900404e-03 
  748       4.547969822309e-10       7.869313400130e-03       6.041444601683e-03       1.359678081160e-03       2.967456790566e-04       1.548301357649e-03       1.541274142624e-02       6.047636725484e-03       6.677151092950e-04       2.007999706100e-03       1.597586504220e-02       6.027333758364e-03       3.528859321635e-03       1.307048510108e-02       6.556902919293e-03       7.475380089609e-03 
  749       4.554879806144e-10       7.867327406419e-03       6.040527945086e-03       1.359612963416e-03       2.967126780096e-04       1.547946005609e-03       1.541075673156e-02       6.047198024581e-03       6.676767592630e-04       2.007772639472e-03       1.597518826488e-02       6.027156770307e-03       3.528749855498e-03       1.307208657964e-02       6.557239488400e-03       7.476340058129e-03 
  750       4.559429163468e-10       7.865340944955e-03       6.039609586924e-03       1.359547158554e-03       2.966795354623e-04       1.547590485943e-03       1.540876753024e-02       6.046754274934e-03       6.676383883401e-04       2.007544767495e-03       1.597452396070e-02       6.026967450810e-03       3.528637629681e-03       1.307369852649e-02       6.557586437925e-03       7.477284846897e-03 
  751       4.561657183564e-10       7.863354049184e-03       6.038689546197e-03       1.359480664374e-03       2.966462555494e-04       1.547234804996e-03       1.540677387135e-02       6.046305540644e-03       6.675999858770e-04       2.007316097152e-03       1.597387168990e-02       6.026766287563e-03       3.528522723905e-03       1.307531941623e-02       6.557943459096e-03       7.478214495626e-03 
  752       4.561603724966e-10       7.861366749492e-03       6.037767839710e-03       1.359413478161e-03       2.966128423384e-04       1.546878968523e-03       1.540477579846e-02       6.045851884418e-03       6.675615408497e-04       2.007086634732e-03       1.597323100100e-02       6.026553771906e-03       3.528405217550e-03       1.307694770192e-02       6.558310236771e-03       7.479129042796e-03 
  753       4.559309217514e-10       7.859379073190e-03       6.036844482060e-03       1.359345596689e-03       2.965792998291e-04       1.546522981681e-03       1.540277334959e-02       6.045393367560e-03       6.675230418575e-04       2.006856385836e-03       1.597260143079e-02       6.026330398840e-03       3.528285189653e-03       1.307858181502e-02       6.558686449410e-03       7.480028525649e-03 
  754       4.554814664417e-10       7.857391044498e-03       6.035919485627e-03       1.359277016213e-03       2.965456319531e-04       1.546166849034e-03       1.540076655721e-02       6.044930049961e-03       6.674844771216e-04       2.006625355363e-03       1.597198250419e-02       6.026096667031e-03       3.528162718899e-03       1.308022016530e-02       6.559071769052e-03       7.480912980177e-03 
  755       4.548161644308e-10       7.855402684527e-03       6.034992860558e-03       1.359207732469e-03       2.965118425733e-04       1.545810574541e-03       1.539875544821e-02       6.044461990092e-03       6.674458344831e-04       2.006393547514e-03       1.597137373431e-02       6.025853078823e-03       3.528037883624e-03       1.308186114077e-02       6.559465861285e-03       7.481782441120e-03 
  756       4.539392313307e-10       7.853414011262e-03       6.034064614758e-03       1.359137740671e-03       2.964779354837e-04       1.545454161559e-03       1.539674004382e-02       6.043989244993e-03       6.674071014013e-04       2.006160965784e-03       1.597077462231e-02       6.025600140245e-03       3.527910761807e-03       1.308350310758e-02       6.559868385222e-03       7.482636941950e-03 
  757       4.528549407076e-10       7.851425039545e-03       6.033134753875e-03       1.359067035509e-03       2.964439144087e-04       1.545097612835e-03       1.539472035965e-02       6.043511870266e-03       6.673682649518e-04       2.005927612961e-03       1.597018465737e-02       6.025338361017e-03       3.527781431068e-03       1.308514440995e-02       6.560278993470e-03       7.483476514868e-03 
  758       4.515676242880e-10       7.849435781060e-03       6.032203281290e-03       1.358995611142e-03       2.964097830026e-04       1.544740930508e-03       1.539269640562e-02       6.043029920064e-03       6.673293118250e-04       2.005693491119e-03       1.596960331666e-02       6.025068254562e-03       3.527649968661e-03       1.308678337009e-02       6.560697332109e-03       7.484301190793e-03 
  759       4.500816721645e-10       7.847446244314e-03       6.031270198107e-03       1.358923461203e-03       2.963755448496e-04       1.544384116100e-03       1.539066818592e-02       6.042543447081e-03       6.672902283242e-04       2.005458601615e-03       1.596903006529e-02       6.024790338011e-03       3.527516451477e-03       1.308841828811e-02       6.561123040661e-03       7.485110999358e-03 
  760       4.484015330017e-10       7.845456434620e-03       6.030335503134e-03       1.358850578790e-03       2.963412034627e-04       1.544027170518e-03       1.538863569900e-02       6.042052502547e-03       6.672510003638e-04       2.005222945087e-03       1.596846435620e-02       6.024505132213e-03       3.527380956036e-03       1.309004744194e-02       6.561555752063e-03       7.485905968893e-03 
  761       4.465317142421e-10       7.843466354084e-03       6.029399192879e-03       1.358776956464e-03       2.963067622837e-04       1.543670094046e-03       1.538659893754e-02       6.041557136217e-03       6.672116134676e-04       2.004986521450e-03       1.596790563019e-02       6.024213161745e-03       3.527243558480e-03       1.309166908725e-02       6.561995092645e-03       7.486686126428e-03 
  762       4.444767823120e-10       7.841476001580e-03       6.028461261532e-03       1.358702586248e-03       2.962722246826e-04       1.543312886345e-03       1.538455788842e-02       6.041057396360e-03       6.671720527668e-04       2.004749329889e-03       1.596735331580e-02       6.023914954917e-03       3.527104334579e-03       1.309328145738e-02       6.562440682096e-03       7.487451497673e-03 
  763       4.422413628272e-10       7.839485372745e-03       6.027521700955e-03       1.358627459627e-03       2.962375939573e-04       1.542955546451e-03       1.538251253267e-02       6.040553329751e-03       6.671323029986e-04       2.004511368858e-03       1.596680682930e-02       6.023611043783e-03       3.526963359716e-03       1.309488276325e-02       6.562892133444e-03       7.488202107020e-03 
  764       4.398301407993e-10       7.837494459949e-03       6.026580500671e-03       1.358551567537e-03       2.962028733329e-04       1.542598072765e-03       1.538046284546e-02       6.040044981666e-03       6.670923485044e-04       2.004272636076e-03       1.596626557461e-02       6.023301964147e-03       3.526820708893e-03       1.309647119325e-02       6.563349053027e-03       7.488937977527e-03 
  765       4.372478608409e-10       7.835503252289e-03       6.025637647850e-03       1.358474900371e-03       2.961680659613e-04       1.542240463058e-03       1.537840879605e-02       6.039532395866e-03       6.670521732277e-04       2.004033128523e-03       1.596572894328e-02       6.022988255575e-03       3.526676456721e-03       1.309804491322e-02       6.563811040462e-03       7.489659130915e-03 
  766       4.344993273723e-10       7.833511735567e-03       6.024693127298e-03       1.358397447972e-03       2.961331749209e-04       1.541882714463e-03       1.537635034779e-02       6.039015614592e-03       6.670117607125e-04       2.003792842434e-03       1.596519631440e-02       6.022670461398e-03       3.526530677420e-03       1.309960206631e-02       6.564277688625e-03       7.490365587557e-03 
  767       4.315894048267e-10       7.831519892272e-03       6.023746921444e-03       1.358319199630e-03       2.960982032161e-04       1.541524823472e-03       1.537428745807e-02       6.038494678558e-03       6.669710941017e-04       2.003551773299e-03       1.596466705457e-02       6.022349128727e-03       3.526383444812e-03       1.310114077292e-02       6.564748583621e-03       7.491057366468e-03 
  768       4.285230178566e-10       7.829527701568e-03       6.022799010330e-03       1.358240144081e-03       2.960631537769e-04       1.541166785933e-03       1.537222007828e-02       6.037969626938e-03       6.669301561353e-04       2.003309915855e-03       1.596414051785e-02       6.022024808457e-03       3.526234832322e-03       1.310265913064e-02       6.565223304756e-03       7.491734485302e-03 
  769       4.253051515391e-10       7.827535139271e-03       6.021849371594e-03       1.358160269504e-03       2.960280294581e-04       1.540808597050e-03       1.537014815380e-02       6.037440497356e-03       6.668889291482e-04       2.003067264086e-03       1.596361604570e-02       6.021698055273e-03       3.526084912968e-03       1.310415521413e-02       6.565701424514e-03       7.492396960337e-03 
  770       4.219408515824e-10       7.825542177839e-03       6.020897980466e-03       1.358079563516e-03       2.959928330393e-04       1.540450251373e-03       1.536807162395e-02       6.036907325883e-03       6.668473950692e-04       2.002823811216e-03       1.596309296693e-02       6.021369427667e-03       3.525933759365e-03       1.310562707506e-02       6.566182508524e-03       7.493044806474e-03 
  771       4.184352245312e-10       7.823548786348e-03       6.019944809747e-03       1.357998013174e-03       2.959575672243e-04       1.540091742802e-03       1.536599042199e-02       6.036370147023e-03       6.668055354184e-04       2.002579549707e-03       1.596257059764e-02       6.021039487936e-03       3.525781443714e-03       1.310707274204e-02       6.566666115541e-03       7.493678037223e-03 
  772       4.147934379730e-10       7.821554930480e-03       6.018989829804e-03       1.357915604967e-03       2.959222346405e-04       1.539733064579e-03       1.536390447505e-02       6.035828993706e-03       6.667633313062e-04       2.002334471257e-03       1.596204824118e-02       6.020708802199e-03       3.525628037803e-03       1.310849022049e-02       6.567151797414e-03       7.494296664695e-03 
  773       4.110207207436e-10       7.819560572506e-03       6.018033008552e-03       1.357832324816e-03       2.958868378385e-04       1.539374209285e-03       1.536181370413e-02       6.035283897276e-03       6.667207634310e-04       2.002088566789e-03       1.596152518810e-02       6.020377940399e-03       3.525473613002e-03       1.310987749264e-02       6.567639099059e-03       7.494900699597e-03 
  774       4.071223631330e-10       7.817565671267e-03       6.017074311448e-03       1.357748158074e-03       2.958513792920e-04       1.539015168841e-03       1.535971802406e-02       6.034734887486e-03       6.666778120776e-04       2.001841826457e-03       1.596100071609e-02       6.020047476318e-03       3.525318240259e-03       1.311123251735e-02       6.568127558437e-03       7.495490151221e-03 
  775       4.031037170918e-10       7.815570182158e-03       6.016113701473e-03       1.357663089515e-03       2.958158613968e-04       1.538655934498e-03       1.535761734345e-02       6.034181992488e-03       6.666344571155e-04       2.001594239633e-03       1.596047408990e-02       6.019717987576e-03       3.525161990097e-03       1.311255323011e-02       6.568616706521e-03       7.496065027438e-03 
  776       3.989701964364e-10       7.813574057111e-03       6.015151139125e-03       1.357577103342e-03       2.957802864706e-04       1.538296496841e-03       1.535551156471e-02       6.033625238822e-03       6.665906779971e-04       2.001345794911e-03       1.595994456137e-02       6.019390055650e-03       3.525004932611e-03       1.311383754292e-02       6.569106067275e-03       7.496625334687e-03 
  777       3.947272770553e-10       7.811577244579e-03       6.014186582402e-03       1.357490183175e-03       2.957446567527e-04       1.537936845778e-03       1.535340058395e-02       6.033064651408e-03       6.665464537558e-04       2.001096480097e-03       1.595941136927e-02       6.019064265875e-03       3.524847137460e-03       1.311508334422e-02       6.569595157623e-03       7.497171077968e-03 
  778       3.903807354455e-10       7.809579709328e-03       6.013220003480e-03       1.357402317712e-03       2.957089742820e-04       1.537576974492e-03       1.535128432861e-02       6.032500264936e-03       6.665017673633e-04       2.000846287612e-03       1.595887383234e-02       6.018741116221e-03       3.524688665406e-03       1.311628889565e-02       6.570083534818e-03       7.497702299902e-03 
  779       3.859373688117e-10       7.807581492255e-03       6.012251439093e-03       1.357313517811e-03       2.956732405301e-04       1.537216891351e-03       1.534916287091e-02       6.031932158281e-03       6.664566188939e-04       2.000595230813e-03       1.595833163006e-02       6.018420741732e-03       3.524529542736e-03       1.311745403073e-02       6.570570939573e-03       7.498219198735e-03 
  780       3.814042888793e-10       7.805582651662e-03       6.011280941074e-03       1.357223799721e-03       2.956374567605e-04       1.536856608214e-03       1.534703631641e-02       6.031360420715e-03       6.664110126034e-04       2.000343327969e-03       1.595778452700e-02       6.018103184937e-03       3.524369786351e-03       1.311857897852e-02       6.571057155559e-03       7.498722012531e-03 
  781       3.767886850390e-10       7.803583243528e-03       6.010308559742e-03       1.357133179451e-03       2.956016241490e-04       1.536496136497e-03       1.534490476664e-02       6.030785140561e-03       6.663649525915e-04       2.000090596883e-03       1.595723228030e-02       6.017788486604e-03       3.524209412179e-03       1.311966396878e-02       6.571541962241e-03       7.499210980304e-03 
  782       3.720978246007e-10       7.801583321502e-03       6.009334343895e-03       1.357041672770e-03       2.955657437827e-04       1.536135487171e-03       1.534276831905e-02       6.030206405183e-03       6.663184428017e-04       1.999837054890e-03       1.595667463957e-02       6.017476685731e-03       3.524048435172e-03       1.312070923196e-02       6.572025134858e-03       7.499686342013e-03 
  783       3.673390530461e-10       7.799582936887e-03       6.008358340804e-03       1.356949295204e-03       2.955298166603e-04       1.535774670764e-03       1.534062706698e-02       6.029624300985e-03       6.662714870195e-04       1.999582718852e-03       1.595611134691e-02       6.017167819536e-03       3.523886869298e-03       1.312171499922e-02       6.572506444404e-03       7.500148338568e-03 
  784       3.625197942820e-10       7.797582138627e-03       6.007380596200e-03       1.356856062036e-03       2.954938436908e-04       1.535413697351e-03       1.533848109965e-02       6.029038913400e-03       6.662240888720e-04       1.999327605158e-03       1.595554213684e-02       6.016861923448e-03       3.523724727538e-03       1.312268150241e-02       6.572985657615e-03       7.500597211825e-03 
  785       3.576475508931e-10       7.795580973297e-03       6.006401154267e-03       1.356761988302e-03       2.954578256938e-04       1.535052576560e-03       1.533633050215e-02       6.028450326884e-03       6.661762518269e-04       1.999071729721e-03       1.595496673632e-02       6.016559031099e-03       3.523562021880e-03       1.312360897407e-02       6.573462536948e-03       7.501033204585e-03 
  786       3.527299043953e-10       7.793579485086e-03       6.005420057633e-03       1.356667088791e-03       2.954217633983e-04       1.534691317563e-03       1.533417535536e-02       6.027858624909e-03       6.661279791916e-04       1.998815107970e-03       1.595438486463e-02       6.016259174308e-03       3.523398763313e-03       1.312449764744e-02       6.573936840565e-03       7.501456560597e-03 
  787       3.477745154888e-10       7.791577715788e-03       6.004437347361e-03       1.356571378043e-03       2.953856574430e-04       1.534329929075e-03       1.533201573601e-02       6.027263889958e-03       6.660792741122e-04       1.998557754857e-03       1.595379623343e-02       6.015962383079e-03       3.523234961823e-03       1.312534775643e-02       6.574408322317e-03       7.501867524555e-03 
  788       3.427891243109e-10       7.789575704784e-03       6.003453062942e-03       1.356474870349e-03       2.953495083749e-04       1.533968419353e-03       1.532985171659e-02       6.026666203516e-03       6.660301395728e-04       1.998299684844e-03       1.595320054665e-02       6.015668685588e-03       3.523070626385e-03       1.312615953564e-02       6.574876731723e-03       7.502266342096e-03 
  789       3.377815506894e-10       7.787573489036e-03       6.002467242284e-03       1.356377579745e-03       2.953133166499e-04       1.533606796194e-03       1.532768336536e-02       6.026065646065e-03       6.659805783944e-04       1.998040911907e-03       1.595259750051e-02       6.015378108170e-03       3.522905764961e-03       1.312693322035e-02       6.575341813956e-03       7.502653259803e-03 
  790       3.327596943954e-10       7.785571103068e-03       6.001479921703e-03       1.356279520018e-03       2.952770826312e-04       1.533245066930e-03       1.532551074632e-02       6.025462297076e-03       6.659305932339e-04       1.997781449531e-03       1.595198678346e-02       6.015090675316e-03       3.522740384493e-03       1.312766904652e-02       6.575803309823e-03       7.503028525202e-03 
  791       3.277315353965e-10       7.783568578956e-03       6.000491135916e-03       1.356180704695e-03       2.952408065897e-04       1.532883238427e-03       1.532333391918e-02       6.024856235003e-03       6.658801865837e-04       1.997521310706e-03       1.595136807614e-02       6.014806409657e-03       3.522574490898e-03       1.312836725078e-02       6.576260955752e-03       7.503392386762e-03 
  792       3.227051341100e-10       7.781565946313e-03       5.999500918031e-03       1.356081147049e-03       2.952044887033e-04       1.532521317083e-03       1.532115293935e-02       6.024247537275e-03       6.658293607702e-04       1.997260507927e-03       1.595074105137e-02       6.014525331959e-03       3.522408089060e-03       1.312902807043e-02       6.576714483769e-03       7.503745093894e-03 
  793       3.176886316556e-10       7.779563232280e-03       5.998509299538e-03       1.355980860094e-03       2.951681290559e-04       1.532159308823e-03       1.531896785790e-02       6.023636280292e-03       6.657781179533e-04       1.996999053189e-03       1.595010537411e-02       6.014247461111e-03       3.522241182831e-03       1.312965174344e-02       6.577163621484e-03       7.504086896950e-03 
  794       3.126902501089e-10       7.777560461508e-03       5.997516310303e-03       1.355879856585e-03       2.951317276378e-04       1.531797219102e-03       1.531677872156e-02       6.023022539414e-03       6.657264601253e-04       1.996736957986e-03       1.594946070139e-02       6.013972814116e-03       3.522073775020e-03       1.313023850843e-02       6.577608092073e-03       7.504418047226e-03 
  795       3.077182927542e-10       7.775557656151e-03       5.996521978553e-03       1.355778149013e-03       2.950952843446e-04       1.531435052894e-03       1.531458557266e-02       6.022406388957e-03       6.656743891101e-04       1.996474233305e-03       1.594880668233e-02       6.013701406080e-03       3.521905867388e-03       1.313078860472e-02       6.578047614261e-03       7.504738796956e-03 
  796       3.027811443376e-10       7.773554835845e-03       5.995526330874e-03       1.355675749607e-03       2.950587989769e-04       1.531072814700e-03       1.531238844917e-02       6.021787902189e-03       6.656219065623e-04       1.996210889626e-03       1.594814295808e-02       6.013433250203e-03       3.521737460647e-03       1.313130227224e-02       6.578481902304e-03       7.505049399314e-03 
  797       2.978872713200e-10       7.771552017703e-03       5.994529392200e-03       1.355572670334e-03       2.950222712397e-04       1.530710508535e-03       1.531018738459e-02       6.021167151316e-03       6.655690139660e-04       1.995946936922e-03       1.594746916178e-02       6.013168357772e-03       3.521568554450e-03       1.313177975160e-02       6.578910665970e-03       7.505350108415e-03 
  798       2.930452221307e-10       7.769549216299e-03       5.993531185799e-03       1.355468922890e-03       2.949857007423e-04       1.530348137933e-03       1.530798240802e-02       6.020544207480e-03       6.655157126345e-04       1.995682384648e-03       1.594678491855e-02       6.012906738147e-03       3.521399147387e-03       1.313222128408e-02       6.579333610527e-03       7.505641179312e-03 
  799       2.882636274195e-10       7.767546443652e-03       5.992531733275e-03       1.355364518707e-03       2.949490869975e-04       1.529985705941e-03       1.530577354406e-02       6.019919140754e-03       6.654620037088e-04       1.995417241746e-03       1.594608984541e-02       6.012648398753e-03       3.521229236982e-03       1.313262711157e-02       6.579750436719e-03       7.505922867997e-03 
  800       2.835512003107e-10       7.765543709220e-03       5.991531054547e-03       1.355259468945e-03       2.949124294211e-04       1.529623215119e-03       1.530356081284e-02       6.019292020131e-03       6.654078881571e-04       1.995151516638e-03       1.594538355132e-02       6.012393345073e-03       3.521058819685e-03       1.313299747664e-02       6.580160840752e-03       7.506195431397e-03 
  801       2.789167366558e-10       7.763541019880e-03       5.990529167850e-03       1.355153784494e-03       2.948757273316e-04       1.529260667534e-03       1.530134422995e-02       6.018662913517e-03       6.653533667736e-04       1.994885217226e-03       1.594466563707e-02       6.012141580632e-03       3.520887890866e-03       1.313333262249e-02       6.580564514279e-03       7.506459127381e-03 
  802       2.743691152862e-10       7.761538379918e-03       5.989526089721e-03       1.355047475972e-03       2.948389799497e-04       1.528898064761e-03       1.529912380647e-02       6.018031887730e-03       6.652984401779e-04       1.994618350887e-03       1.594393569529e-02       6.011893106996e-03       3.520716444813e-03       1.313363279295e-02       6.580961144377e-03       7.506714214749e-03 
  803       2.699172982671e-10       7.759535791019e-03       5.988521834990e-03       1.354940553722e-03       2.948021863976e-04       1.528535407879e-03       1.529689954891e-02       6.017399008486e-03       6.652431088138e-04       1.994350924470e-03       1.594319331040e-02       6.011647923753e-03       3.520544474724e-03       1.313389823250e-02       6.581350413532e-03       7.506960953240e-03 
  804       2.655703311498e-10       7.757533252248e-03       5.987516416776e-03       1.354833027811e-03       2.947653456990e-04       1.528172697467e-03       1.529467145919e-02       6.016764340399e-03       6.651873729487e-04       1.994082944296e-03       1.594243805859e-02       6.011406028510e-03       3.520371972704e-03       1.313412918626e-02       6.581731999626e-03       7.507199603528e-03 
  805       2.613373432252e-10       7.755530760042e-03       5.986509846471e-03       1.354724908028e-03       2.947284567780e-04       1.527809933605e-03       1.529243953463e-02       6.016127946967e-03       6.651312326723e-04       1.993814416151e-03       1.594166950779e-02       6.011167416881e-03       3.520198929755e-03       1.313432589997e-02       6.582105575913e-03       7.507430427222e-03 
  806       2.572275477766e-10       7.753528308194e-03       5.985502133739e-03       1.354616203884e-03       2.946915184592e-04       1.527447115869e-03       1.529020376793e-02       6.015489890572e-03       6.650746878962e-04       1.993545345290e-03       1.594088721759e-02       6.010932082478e-03       3.520025335777e-03       1.313448862001e-02       6.582470811005e-03       7.507653686863e-03 
  807       2.532502423332e-10       7.751525887844e-03       5.984493286500e-03       1.354506924611e-03       2.946545294668e-04       1.527084243328e-03       1.528796414712e-02       6.014850232470e-03       6.650177383525e-04       1.993275736424e-03       1.594009073926e-02       6.010700016899e-03       3.519851179558e-03       1.313461759336e-02       6.582827368853e-03       7.507869645929e-03 
  808       2.494148089226e-10       7.749523487461e-03       5.983483310926e-03       1.354397079155e-03       2.946174884245e-04       1.526721314545e-03       1.528572065557e-02       6.014209032782e-03       6.649603835932e-04       1.993005593729e-03       1.593927961571e-02       6.010471209721e-03       3.519676448769e-03       1.313471306764e-02       6.583174908733e-03       7.508078568828e-03 
